Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Credit Card No,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
2992,21601,2011-04-06,Low,20,2227.34,0.09,Regular Air,-609.09,113.64,35.0,Nat Gilpin,Ontario,Ontario,Consumer,370407817402356,Office Supplies,Storage & Organization,SAFCO Boltless Steel Shelving,Large Box,,2011-04-06
3013,21670,2011-01-11,High,24,1965.21,0.0,Regular Air,830.75,78.69,19.99,Joni Blumstein,Ontario,Ontario,Home Office,371785450631517,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Small Box,0.43,2011-01-12
3285,23489,2012-08-28,High,42,2004.6,0.02,Express Air,230.3,47.98,3.61,Ritsa Hightower,Ontario,Ontario,Corporate,375311294234511,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,2012-08-28
3432,24486,2011-04-22,Medium,3,28.11,0.03,Regular Air,-31.62,8.12,2.83,Pete Armstrong,Ontario,Ontario,Consumer,372456562712582,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,2011-04-23
3433,24486,2011-04-22,Medium,14,27.06,0.0,Regular Air,-0.06000000000000005,1.76,0.7,Pete Armstrong,Ontario,Ontario,Consumer,379503104609108,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,2011-04-23
3490,24869,2009-06-10,Not Specified,14,132.72,0.05,Regular Air,-9.177,8.85,5.6,Nat Gilpin,Ontario,Ontario,Consumer,375796290025592,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,2009-06-11
3601,25697,2011-04-26,Low,46,400.25,0.02,Regular Air,-37.5,8.46,3.62,Joni Blumstein,Ontario,Ontario,Consumer,378017244300214,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,2011-04-26
3854,27490,2012-03-14,Not Specified,18,611.71,0.02,Regular Air,93.22800000000001,31.74,12.62,Daniel Raglin,Ontario,Ontario,Corporate,344643993276510,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37,2012-03-16
3906,27844,2011-06-29,Low,27,135.86,0.04,Regular Air,-73.42,4.98,5.49,Rose O'Brian,Ontario,Ontario,Home Office,370767793053246,Office Supplies,Paper,Xerox 1952,Small Box,0.38,2011-07-01
3981,28451,2009-01-05,Critical,21,4201.08,0.01,Regular Air,1162.76,194.3,11.54,Pauline Chand,Ontario,Ontario,Small Business,345170633870824,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,2009-01-07
3982,28451,2009-01-05,Critical,41,8958.46,0.02,Regular Air,2593.14,209.84,21.21,Pauline Chand,Ontario,Ontario,Small Business,346820290651813,Furniture,Office Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Large Box,0.59,2009-01-06
3983,28451,2009-01-05,Critical,33,4913.7,0.0,Delivery Truck,1054.93,145.45,17.85,Pauline Chand,Ontario,Ontario,Small Business,342767181982712,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2009-01-07
3989,28482,2010-03-08,Critical,22,119.63,0.03,Regular Air,-27.39,5.08,3.63,Jennifer Halladay,Ontario,Ontario,Home Office,340753379240677,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51,2010-03-10
3990,28482,2010-03-08,Critical,40,177.92,0.0,Regular Air,-167.92,4.28,6.72,Jennifer Halladay,Ontario,Ontario,Home Office,344140544524597,Office Supplies,Paper,Xerox 1927,Small Box,0.4,2010-03-08
4012,28642,2011-01-18,High,41,230.29,0.0,Regular Air,14.484,5.28,2.99,Pauline Chand,Ontario,Ontario,Corporate,377234840846299,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,2011-01-20
4013,28642,2011-01-18,High,27,1592.0415,0.0,Regular Air,-52.70099999999999,65.99,19.99,Pauline Chand,Ontario,Ontario,Corporate,372465523189442,Technology,Telephones and Communication,iDENi80s,Small Box,0.59,2011-01-20
4136,29380,2009-04-27,Not Specified,13,150.13,0.09,Regular Air,1.73,12.28,4.86,Anna Gayman,Ontario,Ontario,Corporate,343972552797678,Office Supplies,Paper,Xerox 1933,Small Box,0.38,2009-04-28
4499,32036,2011-10-05,Medium,6,338.89,0.07,Regular Air,45.76,54.96,10.75,Pauline Chand,Ontario,Ontario,Corporate,341068846143746,Office Supplies,Paper,Xerox 1940,Small Box,0.36,2011-10-07
4500,32036,2011-10-05,Medium,25,362.52,0.07,Regular Air,-68.49,14.97,7.51,Pauline Chand,Ontario,Ontario,Corporate,371658913798308,Office Supplies,Storage & Organization,Pizazz® Global Quick File™,Small Box,0.57,2011-10-06
4540,32295,2009-01-07,High,11,607.597,0.07,Regular Air,-112.244,65.99,5.99,Pauline Chand,Ontario,Ontario,Small Business,370311365537433,Technology,Telephones and Communication,i1000,Small Box,0.58,2009-01-08
4702,33505,2010-09-25,Low,32,117.78,0.09,Regular Air,20.82,4.0,1.3,Pete Armstrong,Ontario,Ontario,Consumer,345493003378032,Office Supplies,Paper,EcoTones® Memo Sheets,Wrap Bag,0.37,2010-09-29
4703,33505,2010-09-25,Low,35,2463.2405,0.07,Express Air,310.572,85.99,10.78,Pete Armstrong,Ontario,Ontario,Consumer,372205347307071,Technology,Telephones and Communication,3395,Small Box,0.58,2010-09-25
4797,34086,2012-04-29,High,41,2251.9135,0.04,Regular Air,655.911,65.99,2.5,Nat Gilpin,Ontario,Ontario,Consumer,344926030885553,Technology,Telephones and Communication,6190,Small Box,0.55,2012-05-01
4809,34209,2010-08-24,High,48,705.44,0.04,Regular Air,165.9,14.2,5.3,Ritsa Hightower,Ontario,Ontario,Corporate,377979350611166,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,2010-08-26
4810,34209,2010-08-24,High,29,1041.72,0.03,Regular Air,437.61,35.44,4.92,Ritsa Hightower,Ontario,Ontario,Corporate,341968021977570,Office Supplies,Paper,Staples Colored Bar Computer Paper,Small Box,0.38,2010-08-26
5176,36807,2009-03-16,Medium,14,211.88,0.1,Regular Air,78.45,15.57,1.39,Daniel Raglin,Ontario,Ontario,Corporate,340401012522206,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,0.38,2009-03-17
5247,37318,2010-04-15,Medium,32,1031.23,0.07,Regular Air,-138.54,33.98,19.99,Nat Gilpin,Ontario,Ontario,Consumer,345779171911772,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame",Small Box,0.55,2010-04-17
5412,38496,2010-02-20,Critical,23,116.57,0.07,Regular Air,-43.18,4.98,4.72,Pauline Chand,Ontario,Ontario,Corporate,372779087562053,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2010-02-22
5878,41702,2010-12-22,Not Specified,21,3323.44,0.03,Regular Air,99.87999999999994,152.48,4.0,Corinna Mitchell,Ontario,Ontario,Corporate,349303028777280,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79,2010-12-23
5879,41702,2010-12-22,Not Specified,5,27.9,0.02,Regular Air,-22.82,4.28,6.72,Corinna Mitchell,Ontario,Ontario,Corporate,371471292978495,Office Supplies,Paper,Xerox 1927,Small Box,0.4,2010-12-24
6317,44706,2010-03-30,Low,18,7556.61,0.08,Delivery Truck,-352.242,424.21,110.2,Ritsa Hightower,Ontario,Ontario,Corporate,349545278272509,Furniture,Tables,Bush Advantage Collection® Racetrack Conference Table,Jumbo Box,0.67,2010-04-01
6318,44706,2010-03-30,Low,33,47.48,0.07,Regular Air,3.35,1.48,0.7,Ritsa Hightower,Ontario,Ontario,Corporate,379650387984391,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,2010-04-04
6383,45347,2010-09-29,Medium,10,8704.08,0.05,Delivery Truck,1034.54,880.98,44.55,Ritsa Hightower,Ontario,Ontario,Corporate,340478919327640,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,2010-09-30
6384,45347,2010-09-29,Medium,41,24051.49,0.07,Express Air,9791.041000000001,599.99,24.49,Ritsa Hightower,Ontario,Ontario,Corporate,374457487172363,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,2010-10-01
6559,46627,2009-06-11,Critical,3,21.46,0.05,Regular Air,-14.22,5.28,6.26,Eva Jacobs,Ontario,Ontario,Home Office,370450738552560,Office Supplies,Paper,Xerox 1928,Small Box,0.4,2009-06-12
6560,46627,2009-06-11,Critical,24,1388.628,0.03,Regular Air,261.522,65.99,5.26,Eva Jacobs,Ontario,Ontario,Home Office,344742241121625,Technology,Telephones and Communication,8860,Small Box,0.56,2009-06-12
6628,47168,2009-06-21,Not Specified,24,2920.83,0.02,Delivery Truck,1068.16,119.99,14.0,Corinna Mitchell,Ontario,Ontario,Corporate,374414184548023,Technology,Office Machines,Epson C82 Color Inkjet Printer,Jumbo Drum,0.36,2009-06-22
6629,47168,2009-06-21,Not Specified,42,262.3,0.09,Regular Air,-255.2,6.48,9.68,Corinna Mitchell,Ontario,Ontario,Corporate,371796837612898,Office Supplies,Paper,Xerox 1993,Small Box,0.36,2009-06-22
7011,50051,2009-10-04,Medium,17,103.72,0.02,Regular Air,-72.059,5.53,6.98,Jas O'Carroll,Ontario,Ontario,Corporate,374663008425475,Office Supplies,Binders and Binder Accessories,Avery Durable Poly Binders,Small Box,0.39,2009-10-06
7012,50051,2009-10-04,Medium,4,185.15,0.09,Regular Air,10.2,41.47,34.2,Jas O'Carroll,Ontario,Ontario,Corporate,344208572089237,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2009-10-06
7068,50433,2012-01-19,Critical,50,6628.55,0.1,Delivery Truck,1081.65,145.45,17.85,Jennifer Halladay,Ontario,Ontario,Home Office,344412754630327,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2012-01-21
7106,50721,2012-02-27,High,33,9758.7,0.04,Regular Air,3793.7030000000004,304.99,19.99,Jennifer Halladay,Ontario,Ontario,Home Office,346738947727366,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Small Box,0.4,2012-02-29
7114,50758,2012-07-12,Medium,17,128.5,0.02,Express Air,-44.69,6.68,6.93,Ritsa Hightower,Ontario,Ontario,Corporate,379007835043751,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Small Box,0.37,2012-07-14
7135,50883,2012-06-01,Low,35,6739.92,0.01,Delivery Truck,957.29,180.98,30.0,Pauline Chand,Ontario,Ontario,Corporate,342845560116035,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,2012-06-01
7219,51524,2010-03-14,Medium,16,2723.1,0.07,Regular Air,-446.31,167.27,35.0,Pauline Chand,Ontario,Ontario,Small Business,374642261116658,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,2010-03-15
7220,51524,2010-03-14,Medium,20,347.2675,0.06,Express Air,-71.09299999999999,20.99,0.99,Pauline Chand,Ontario,Ontario,Small Business,378063622628156,Technology,Telephones and Communication,Accessory15,Small Pack,0.83,2010-03-16
7345,52322,2010-02-02,Low,1,5.7,0.1,Regular Air,-2.34,3.95,2.0,Joni Blumstein,Ontario,Ontario,Consumer,345024476571249,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,2010-02-09
7427,52932,2012-05-12,Low,3,26.23,0.0,Regular Air,-13.72,6.48,6.6,Joni Blumstein,Ontario,Ontario,Home Office,341197100386954,Office Supplies,Paper,Xerox 21,Small Box,0.37,2012-05-17
7431,52995,2012-03-15,Not Specified,8,33.39,0.03,Regular Air,-35.512,3.36,6.27,Nat Gilpin,Ontario,Ontario,Consumer,379993805412987,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,2012-03-15
7435,53024,2012-05-12,Not Specified,9,187.13,0.09,Regular Air,12.4,20.28,14.39,Ritsa Hightower,Ontario,Ontario,Corporate,344401013290387,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Small Box,0.47,2012-05-13
7436,53024,2012-05-12,Not Specified,46,2255.1945,0.03,Regular Air,74.51100000000001,55.99,5.0,Ritsa Hightower,Ontario,Ontario,Corporate,344631968011426,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2012-05-13
7567,54145,2010-01-02,Low,34,70.25,0.1,Regular Air,-133.06,2.08,5.33,Joni Blumstein,Ontario,Ontario,Home Office,347795329650342,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,2010-01-02
7804,55840,2009-08-17,Medium,11,59.03,0.04,Regular Air,-25.21,4.98,4.86,Jas O'Carroll,Ontario,Ontario,Home Office,346098518511651,Office Supplies,Paper,Xerox 190,Small Box,0.38,2009-08-17
7964,56930,2012-08-17,Low,10,987.54,0.07,Regular Air,-396.84,101.41,35.0,Eva Jacobs,Ontario,Ontario,Home Office,371250073431191,Office Supplies,Storage & Organization,Tennsco Regal Shelving Units,Large Box,0.82,2012-08-17
8068,57570,2012-09-28,High,27,1823.04,0.09,Delivery Truck,-190.78,70.98,26.74,Daniel Raglin,Ontario,Ontario,Corporate,346343982275866,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,2012-09-30
8121,58051,2012-03-20,High,6,256.6,0.0,Regular Air,-106.76,39.98,7.12,Pauline Chand,Ontario,Ontario,Corporate,376005989286104,Technology,Computer Peripherals,"IBM Active Response Keyboard, Black",Small Box,0.67,2012-03-22
8311,59392,2010-06-26,Medium,19,39.42,0.08,Regular Air,-29.02,2.12,1.99,Pauline Chand,Ontario,Ontario,Corporate,372363207081227,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack,0.55,2010-06-27
8312,59392,2010-06-26,Medium,45,1305.31,0.03,Regular Air,589.2,28.48,1.99,Pauline Chand,Ontario,Ontario,Corporate,378338096087729,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,2010-06-28
461,3136,2009-08-09,Not Specified,8,238.74,0.1,Regular Air,-38.89,30.98,8.99,Paul Prost,Ontario,Ontario,Corporate,379256145775996,Office Supplies,Pens & Art Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",Small Pack,0.58,2009-08-11
534,3648,2010-06-16,Low,46,134.81,0.1,Regular Air,52.36,3.15,0.49,Philip Brown,Ontario,Ontario,Home Office,376997094598193,Office Supplies,Labels,Self-Adhesive Removable Labels,Small Box,0.37,2010-06-18
535,3648,2010-06-16,Low,34,5488.5265,0.05,Regular Air,1382.445,195.99,4.2,Philip Brown,Ontario,Ontario,Home Office,377633148490033,Technology,Telephones and Communication,KH 688,Small Box,0.57,2010-06-23
870,6246,2009-10-21,Not Specified,13,52.38,0.06,Regular Air,11.72,3.93,0.99,Philip Brown,Ontario,Ontario,Home Office,375358337049570,Office Supplies,Rubber Bands,Staples Vinyl Coated Paper Clips,Wrap Bag,0.39,2009-10-23
1242,9028,2010-12-21,Low,48,14556.67,0.04,Delivery Truck,3829.63,306.14,26.53,Michael Nguyen,Ontario,Ontario,Small Business,347734520980117,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2010-12-25
1294,9478,2009-03-28,High,48,522.97,0.04,Regular Air,29.98,10.4,5.4,Philip Brown,Ontario,Ontario,Corporate,343149122857775,Furniture,Office Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Small Pack,0.51,2009-03-29
1295,9478,2009-03-28,High,48,199.46,0.08,Regular Air,-121.2,4.28,4.79,Philip Brown,Ontario,Ontario,Corporate,349636849825501,Office Supplies,Paper,Xerox 1962,Small Box,0.4,2009-03-30
1715,12323,2011-04-02,Not Specified,32,513.74,0.02,Regular Air,-28.681,15.15,10.13,Lisa DeCherney,Ontario,Ontario,Corporate,349648481194856,Office Supplies,Binders and Binder Accessories,Plastic Binding Combs,Small Box,0.38,2011-04-03
1716,12323,2011-04-02,Not Specified,4,36.8,0.0,Regular Air,14.19,7.38,5.21,Lisa DeCherney,Ontario,Ontario,Corporate,344701465564811,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak",Small Box,0.56,2011-04-04
1934,13830,2009-12-21,High,27,2609.53,0.0,Regular Air,911.66,90.48,19.99,Michael Nguyen,Ontario,Ontario,Small Business,378281077812634,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Small Box,0.4,2009-12-24
2069,14791,2010-02-14,Medium,29,1576.223,0.05,Regular Air,286.119,65.99,3.99,Lisa DeCherney,Ontario,Ontario,Consumer,379131205523695,Technology,Telephones and Communication,TIMEPORT P8767,Small Box,0.57,2010-02-15
2484,18085,2011-09-25,High,23,8127.51,0.01,Delivery Truck,1541.25,348.21,40.19,Lisa DeCherney,Ontario,Ontario,Corporate,371304696098703,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,2011-09-27
2485,18085,2011-09-25,High,33,5352.934499999999,0.09,Regular Air,1343.205,195.99,4.2,Lisa DeCherney,Ontario,Ontario,Corporate,378518131260296,Technology,Telephones and Communication,KH 688,Small Box,0.57,2011-09-26
2863,20674,2010-12-08,High,37,17717.34,0.0,Delivery Truck,8291.08,500.97,69.3,Philip Brown,Ontario,Ontario,Corporate,373598182624777,Technology,Office Machines,Epson Stylus 1520 Color Inkjet Printer,Jumbo Drum,0.37,2010-12-09
3496,24903,2010-10-19,Low,33,1646.47,0.05,Regular Air,743.59,48.91,5.81,Paul Prost,Ontario,Ontario,Corporate,372037154936852,Office Supplies,Paper,Xerox 1891,Small Box,0.38,2010-10-26
3603,25735,2010-12-30,Not Specified,45,260.37,0.02,Regular Air,44.15,5.58,1.99,Lisa DeCherney,Ontario,Ontario,Consumer,342685704174262,Office Supplies,Pens & Art Supplies,DIXON Ticonderoga® Erasable Checking Pencils,Wrap Bag,0.46,2011-01-13
4188,29762,2010-08-03,Critical,33,3268.56,0.03,Delivery Truck,-1181.71,95.95,74.35,Philip Brown,Ontario,Ontario,Home Office,346938343940593,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,Jumbo Drum,0.57,2010-08-04
4199,29856,2012-06-08,Medium,24,115.54,0.04,Regular Air,43.35,4.98,0.8,Lisa DeCherney,Ontario,Ontario,Consumer,375347133804684,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,2012-06-11
4574,32580,2011-09-15,High,23,166.8,0.03,Regular Air,44.59,7.4,1.71,Paul MacIntyre,Ontario,Ontario,Corporate,340858322135518,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Wrap Bag,0.4,2011-09-15
4575,32580,2011-09-15,High,38,261.38,0.05,Regular Air,-172.35,6.48,8.74,Paul MacIntyre,Ontario,Ontario,Corporate,379631070338913,Office Supplies,Paper,Xerox 1984,Small Box,0.36,2011-09-17
4788,34017,2009-03-23,High,20,103.39,0.05,Express Air,29.17,4.84,0.71,Paul Prost,Ontario,Ontario,Corporate,379267828838761,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,2009-03-23
4789,34017,2009-03-23,High,28,435.39,0.01,Regular Air,-48.97,14.98,7.69,Paul Prost,Ontario,Ontario,Corporate,370600229701353,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,0.57,2009-03-25
6013,42597,2010-03-25,Medium,5,29.66,0.04,Regular Air,-32.78,4.98,4.32,Paul Prost,Ontario,Ontario,Corporate,378704131561723,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Small Pack,0.64,2010-03-27
6587,46884,2009-01-17,Medium,25,280.43,0.1,Regular Air,39.52,11.55,2.36,Paul Prost,Ontario,Ontario,Corporate,379396984131750,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,2009-01-18
7347,52325,2012-07-14,Not Specified,23,5126.3,0.07,Regular Air,2019.192,223.98,15.01,Paul MacIntyre,Ontario,Ontario,Corporate,347673864096645,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL200 Manual Binding Machine,Small Box,0.38,2012-07-14
7478,53382,2009-12-27,Not Specified,13,88.17,0.1,Regular Air,-572.49,3.25,49.0,Paul MacIntyre,Ontario,Ontario,Corporate,346379466095479,Office Supplies,Appliances,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box,0.56,2009-12-28
7479,53382,2009-12-27,Not Specified,15,4760.02,0.0,Delivery Truck,658.88,300.98,64.73,Paul MacIntyre,Ontario,Ontario,Corporate,341891582462214,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,2009-12-28
7523,53728,2011-10-22,High,27,1502.66,0.07,Regular Air,637.602,58.1,1.49,Paul MacIntyre,Ontario,Ontario,Corporate,344127497070330,Office Supplies,Binders and Binder Accessories,Avery Arch Ring Binders,Small Box,0.38,2011-10-23
10,65,2011-03-17,Critical,32,3812.73,0.02,Regular Air,1470.3,115.79,1.99,Tamara Dahlen,Ontario,Ontario,Corporate,343892689457097,Technology,Computer Peripherals,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Small Pack,0.49,2011-03-18
39,230,2010-10-26,Critical,47,2029.75,0.06,Regular Air,320.37,43.98,8.99,Erin Creighton,Ontario,Ontario,Corporate,341889311176519,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,0.58,2010-10-28
40,230,2010-10-26,Critical,11,1118.396,0.06,Regular Air,-212.333,125.99,8.08,Erin Creighton,Ontario,Ontario,Corporate,379642926128051,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,2010-10-28
61,355,2009-06-13,Low,16,1239.6315,0.0,Regular Air,-172.54600000000002,85.99,0.99,Henry MacAllister,Ontario,Ontario,Small Business,341320668326283,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,2009-06-18
75,449,2011-07-19,High,45,356.7,0.02,Regular Air,-48.97,7.38,5.21,Candace McMahon,Ontario,Ontario,Corporate,342887624634272,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak",Small Box,0.56,2011-07-21
